,ISBN,User-Generation,Book-Rating
29686,0380792494,genx,9.5
29687,0380792494,boomer+,10.0
29688,0380792648,teenager,0.0
29689,0380792648,youth,0.0
29690,0380792648,genz,8.0
29691,0380792648,millenial,8.444444444444445
29692,0380792648,genx,5.5
29693,0380792648,boomer+,0.0
29694,0380792664,teenager,0.0
29695,0380792664,youth,0.0
29696,0380792664,genz,0.0
29697,0380792664,millenial,8.0
29698,0380792664,genx,0.0
29699,0380792664,boomer+,0.0
29700,0380792672,teenager,0.0
29701,0380792672,youth,0.0
29702,0380792672,genz,0.0
29703,0380792672,millenial,7.0
29704,0380792672,genx,0.0
29705,0380792672,boomer+,0.0
29706,0380792737,teenager,0.0
29707,0380792737,youth,0.0
29708,0380792737,genz,2.0
29709,0380792737,millenial,7.0
29710,0380792737,genx,8.5
29711,0380792737,boomer+,0.0
29712,0380792745,teenager,0.0
29713,0380792745,youth,0.0
29714,0380792745,genz,7.0
29715,0380792745,millenial,7.777777777777778
29716,0380792745,genx,8.5
29717,0380792745,boomer+,0.0
29718,0380792885,teenager,0.0
29719,0380792885,youth,0.0
29720,0380792885,genz,0.0
29721,0380792885,millenial,8.0
29722,0380792885,genx,8.0
29723,0380792885,boomer+,0.0
29724,0380792923,teenager,0.0
29725,0380792923,youth,0.0
29726,0380792923,genz,8.0
29727,0380792923,millenial,7.333333333333333
29728,0380792923,genx,5.0
29729,0380792923,boomer+,0.0
29730,038079294X,teenager,0.0
29731,038079294X,youth,0.0
29732,038079294X,genz,8.5
29733,038079294X,millenial,6.5
29734,038079294X,genx,0.0
29735,038079294X,boomer+,0.0
29736,0380793059,teenager,0.0
29737,0380793059,youth,0.0
29738,0380793059,genz,8.0
29739,0380793059,millenial,0.0
29740,0380793059,genx,8.0
29741,0380793059,boomer+,0.0
29742,0380793253,teenager,0.0
29743,0380793253,youth,0.0
29744,0380793253,genz,8.0
29745,0380793253,millenial,5.0
29746,0380793253,genx,6.5
29747,0380793253,boomer+,0.0
29748,0380793261,teenager,0.0
29749,0380793261,youth,0.0
29750,0380793261,genz,0.0
29751,0380793261,millenial,0.0
29752,0380793261,genx,6.666666666666667
29753,0380793261,boomer+,0.0
29754,0380793334,teenager,0.0
29755,0380793334,youth,0.0
29756,0380793334,genz,0.0
29757,0380793334,millenial,8.4
29758,0380793334,genx,0.0
29759,0380793334,boomer+,0.0
29760,0380793342,teenager,0.0
29761,0380793342,youth,0.0
29762,0380793342,genz,7.0
29763,0380793342,millenial,7.666666666666667
29764,0380793342,genx,7.5
29765,0380793342,boomer+,0.0
29766,0380793474,teenager,0.0
29767,0380793474,youth,0.0
29768,0380793474,genz,0.0
29769,0380793474,millenial,10.0
29770,0380793474,genx,0.0
29771,0380793474,boomer+,0.0
29772,0380793660,teenager,0.0
29773,0380793660,youth,0.0
29774,0380793660,genz,8.0
29775,0380793660,millenial,6.5
29776,0380793660,genx,0.0
29777,0380793660,boomer+,0.0
29778,038079439X,teenager,0.0
29779,038079439X,youth,7.0
29780,038079439X,genz,5.0
29781,038079439X,millenial,8.428571428571429
29782,038079439X,genx,7.0
29783,038079439X,boomer+,0.0
29784,0380794470,teenager,0.0
29785,0380794470,youth,5.0
29786,0380794470,genz,0.0
29787,0380794470,millenial,8.75
29788,0380794470,genx,6.0
29789,0380794470,boomer+,0.0
29790,0380794489,teenager,0.0
29791,0380794489,youth,5.0
29792,0380794489,genz,0.0
29793,0380794489,millenial,9.0
29794,0380794489,genx,0.0
29795,0380794489,boomer+,7.0
29796,0380794497,teenager,0.0
29797,0380794497,youth,0.0
29798,0380794497,genz,0.0
29799,0380794497,millenial,7.5
29800,0380794497,genx,8.5
29801,0380794497,boomer+,0.0
29802,038079456X,teenager,0.0
29803,038079456X,youth,7.0
29804,038079456X,genz,9.0
29805,038079456X,millenial,7.5
29806,038079456X,genx,0.0
29807,038079456X,boomer+,0.0
29808,0380794578,teenager,0.0
29809,0380794578,youth,0.0
29810,0380794578,genz,8.0
29811,0380794578,millenial,7.5
29812,0380794578,genx,0.0
29813,0380794578,boomer+,0.0
29814,038079487X,teenager,0.0
29815,038079487X,youth,0.0
29816,038079487X,genz,7.909090909090909
29817,038079487X,millenial,7.291666666666667
29818,038079487X,genx,7.6923076923076925
29819,038079487X,boomer+,6.5
29820,0380795116,teenager,0.0
29821,0380795116,youth,0.0
29822,0380795116,genz,0.0
29823,0380795116,millenial,7.0
29824,0380795116,genx,0.0
29825,0380795116,boomer+,0.0
29826,0380795124,teenager,0.0
29827,0380795124,youth,0.0
29828,0380795124,genz,0.0
29829,0380795124,millenial,8.0
29830,0380795124,genx,7.0
29831,0380795124,boomer+,0.0
29832,0380795272,teenager,8.0
29833,0380795272,youth,0.0
29834,0380795272,genz,8.0
29835,0380795272,millenial,7.0
29836,0380795272,genx,0.0
29837,0380795272,boomer+,0.0
29838,0380795531,teenager,0.0
29839,0380795531,youth,0.0
29840,0380795531,genz,9.0
29841,0380795531,millenial,0.0
29842,0380795531,genx,7.0
29843,0380795531,boomer+,0.0
29844,0380795981,teenager,0.0
29845,0380795981,youth,0.0
29846,0380795981,genz,8.0
29847,0380795981,millenial,0.0
29848,0380795981,genx,0.0
29849,0380795981,boomer+,0.0
29850,0380796090,teenager,0.0
29851,0380796090,youth,0.0
29852,0380796090,genz,9.0
29853,0380796090,millenial,7.8
29854,0380796090,genx,7.666666666666667
29855,0380796090,boomer+,0.0
29856,0380796104,teenager,0.0
29857,0380796104,youth,0.0
29858,0380796104,genz,2.0
29859,0380796104,millenial,7.2
29860,0380796104,genx,0.0
29861,0380796104,boomer+,0.0
29862,0380797151,teenager,0.0
29863,0380797151,youth,0.0
29864,0380797151,genz,0.0
29865,0380797151,millenial,4.5
29866,0380797151,genx,5.0
29867,0380797151,boomer+,0.0
29868,0380797399,teenager,0.0
29869,0380797399,youth,0.0
29870,0380797399,genz,0.0
29871,0380797399,millenial,8.0
29872,0380797399,genx,8.6
29873,0380797399,boomer+,0.0
29874,0380797631,teenager,0.0
29875,0380797631,youth,0.0
29876,0380797631,genz,9.0
29877,0380797631,millenial,7.0
29878,0380797631,genx,8.0
29879,0380797631,boomer+,0.0
29880,0380797992,teenager,0.0
29881,0380797992,youth,0.0
29882,0380797992,genz,9.0
29883,0380797992,millenial,8.0
29884,0380797992,genx,0.0
29885,0380797992,boomer+,0.0
29886,0380798271,teenager,9.0
29887,0380798271,youth,0.0
29888,0380798271,genz,5.0
29889,0380798271,millenial,8.5
29890,0380798271,genx,0.0
29891,0380798271,boomer+,0.0
29892,038079828X,teenager,0.0
29893,038079828X,youth,0.0
29894,038079828X,genz,6.0
29895,038079828X,millenial,5.333333333333333
29896,038079828X,genx,9.5
29897,038079828X,boomer+,0.0
29898,0380798328,teenager,0.0
29899,0380798328,youth,0.0
29900,0380798328,genz,7.0
29901,0380798328,millenial,8.0
29902,0380798328,genx,0.0
29903,0380798328,boomer+,0.0
29904,0380798360,teenager,0.0
29905,0380798360,youth,0.0
29906,0380798360,genz,0.0
29907,0380798360,millenial,6.0
29908,0380798360,genx,7.5
29909,0380798360,boomer+,0.0
29910,0380798395,teenager,0.0
29911,0380798395,youth,0.0
29912,0380798395,genz,6.5
29913,0380798395,millenial,4.5
29914,0380798395,genx,6.0
29915,0380798395,boomer+,0.0
29916,0380798476,teenager,0.0
29917,0380798476,youth,0.0
29918,0380798476,genz,0.0
29919,0380798476,millenial,6.5
29920,0380798476,genx,8.5
29921,0380798476,boomer+,0.0
29922,0380798565,teenager,0.0
29923,0380798565,youth,0.0
29924,0380798565,genz,7.0
29925,0380798565,millenial,7.75
29926,0380798565,genx,9.0
29927,0380798565,boomer+,0.0
29928,0380798573,teenager,0.0
29929,0380798573,youth,0.0
29930,0380798573,genz,0.0
29931,0380798573,millenial,7.0
29932,0380798573,genx,7.0
29933,0380798573,boomer+,0.0
29934,0380798581,teenager,0.0
29935,0380798581,youth,0.0
29936,0380798581,genz,5.0
29937,0380798581,millenial,0.0
29938,0380798581,genx,8.5
29939,0380798581,boomer+,8.0
29940,0380798913,teenager,0.0
29941,0380798913,youth,0.0
29942,0380798913,genz,0.0
29943,0380798913,millenial,0.0
29944,0380798913,genx,7.0
29945,0380798913,boomer+,0.0
29946,0380799006,teenager,0.0
29947,0380799006,youth,0.0
29948,0380799006,genz,0.0
29949,0380799006,millenial,0.0
29950,0380799006,genx,9.0
29951,0380799006,boomer+,0.0
29952,0380799367,teenager,0.0
29953,0380799367,youth,5.0
29954,0380799367,genz,0.0
29955,0380799367,millenial,9.0
29956,0380799367,genx,0.0
29957,0380799367,boomer+,0.0
29958,0380799375,teenager,0.0
29959,0380799375,youth,5.0
29960,0380799375,genz,0.0
29961,0380799375,millenial,9.333333333333334
29962,0380799375,genx,0.0
29963,0380799375,boomer+,0.0
29964,038079943X,teenager,0.0
29965,038079943X,youth,0.0
29966,038079943X,genz,0.0
29967,038079943X,millenial,7.0
29968,038079943X,genx,10.0
29969,038079943X,boomer+,0.0
29970,0380799502,teenager,0.0
29971,0380799502,youth,0.0
29972,0380799502,genz,0.0
29973,0380799502,millenial,0.0
29974,0380799502,genx,8.5
29975,0380799502,boomer+,0.0
29976,038079960X,teenager,0.0
29977,038079960X,youth,0.0
29978,038079960X,genz,7.0
29979,038079960X,millenial,8.0
29980,038079960X,genx,0.0
29981,038079960X,boomer+,0.0
29982,0380800209,teenager,0.0
29983,0380800209,youth,0.0
29984,0380800209,genz,0.0
29985,0380800209,millenial,8.0
29986,0380800209,genx,6.0
29987,0380800209,boomer+,0.0
29988,0380800268,teenager,0.0
29989,0380800268,youth,0.0
29990,0380800268,genz,0.0
29991,0380800268,millenial,6.0
29992,0380800268,genx,5.0
29993,0380800268,boomer+,0.0
29994,0380800780,teenager,0.0
29995,0380800780,youth,0.0
29996,0380800780,genz,5.0
29997,0380800780,millenial,7.5
29998,0380800780,genx,0.0
29999,0380800780,boomer+,0.0
30000,0380800799,teenager,0.0
30001,0380800799,youth,0.0
30002,0380800799,genz,0.0
30003,0380800799,millenial,7.5
30004,0380800799,genx,3.0
30005,0380800799,boomer+,7.0
30006,0380800802,teenager,0.0
30007,0380800802,youth,0.0
30008,0380800802,genz,0.0
30009,0380800802,millenial,5.0
30010,0380800802,genx,0.0
30011,0380800802,boomer+,0.0
30012,0380800810,teenager,0.0
30013,0380800810,youth,5.0
30014,0380800810,genz,0.0
30015,0380800810,millenial,8.25
30016,0380800810,genx,10.0
30017,0380800810,boomer+,0.0
30018,0380800829,teenager,0.0
30019,0380800829,youth,0.0
30020,0380800829,genz,0.0
30021,0380800829,millenial,9.333333333333334
30022,0380800829,genx,0.0
30023,0380800829,boomer+,0.0
30024,0380801213,teenager,0.0
30025,0380801213,youth,6.0
30026,0380801213,genz,8.0
30027,0380801213,millenial,10.0
30028,0380801213,genx,0.0
30029,0380801213,boomer+,0.0
30030,0380801493,teenager,0.0
30031,0380801493,youth,0.0
30032,0380801493,genz,9.0
30033,0380801493,millenial,7.5
30034,0380801493,genx,8.0
30035,0380801493,boomer+,0.0
30036,0380802090,teenager,0.0
30037,0380802090,youth,0.0
30038,0380802090,genz,8.0
30039,0380802090,millenial,8.0
30040,0380802090,genx,0.0
30041,0380802090,boomer+,0.0
30042,0380802252,teenager,0.0
30043,0380802252,youth,0.0
30044,0380802252,genz,0.0
30045,0380802252,millenial,8.0
30046,0380802252,genx,0.0
30047,0380802252,boomer+,0.0
30048,0380802279,teenager,0.0
30049,0380802279,youth,0.0
30050,0380802279,genz,0.0
30051,0380802279,millenial,7.0
30052,0380802279,genx,0.0
30053,0380802279,boomer+,0.0
30054,0380802309,teenager,0.0
30055,0380802309,youth,8.0
30056,0380802309,genz,9.0
30057,0380802309,millenial,7.0
30058,0380802309,genx,0.0
30059,0380802309,boomer+,0.0
30060,0380802317,teenager,0.0
30061,0380802317,youth,0.0
30062,0380802317,genz,6.5
30063,0380802317,millenial,8.5
30064,0380802317,genx,6.5
30065,0380802317,boomer+,0.0
30066,0380802325,teenager,0.0
30067,0380802325,youth,0.0
30068,0380802325,genz,9.333333333333334
30069,0380802325,millenial,7.0
30070,0380802325,genx,7.0
30071,0380802325,boomer+,6.0
30072,0380802449,teenager,0.0
30073,0380802449,youth,0.0
30074,0380802449,genz,0.0
30075,0380802449,millenial,6.0
30076,0380802449,genx,8.333333333333334
30077,0380802449,boomer+,0.0
30078,0380802457,teenager,0.0
30079,0380802457,youth,0.0
30080,0380802457,genz,0.0
30081,0380802457,millenial,7.0
30082,0380802457,genx,7.333333333333333
30083,0380802457,boomer+,0.0
30084,0380802600,teenager,0.0
30085,0380802600,youth,0.0
30086,0380802600,genz,0.0
30087,0380802600,millenial,8.666666666666666
30088,0380802600,genx,0.0
30089,0380802600,boomer+,0.0
30090,0380802929,teenager,0.0
30091,0380802929,youth,0.0
30092,0380802929,genz,5.0
30093,0380802929,millenial,7.0
30094,0380802929,genx,10.0
30095,0380802929,boomer+,0.0
30096,0380802937,teenager,0.0
30097,0380802937,youth,0.0
30098,0380802937,genz,0.0
30099,0380802937,millenial,7.0
30100,0380802937,genx,0.0
30101,0380802937,boomer+,0.0
30102,038080297X,teenager,0.0
30103,038080297X,youth,0.0
30104,038080297X,genz,0.0
30105,038080297X,millenial,9.0
30106,038080297X,genx,8.0
30107,038080297X,boomer+,0.0
30108,0380803232,teenager,0.0
30109,0380803232,youth,0.0
30110,0380803232,genz,7.0
30111,0380803232,millenial,7.0
30112,0380803232,genx,0.0
30113,0380803232,boomer+,0.0
30114,0380803941,teenager,0.0
30115,0380803941,youth,0.0
30116,0380803941,genz,0.0
30117,0380803941,millenial,0.0
30118,0380803941,genx,8.666666666666666
30119,0380803941,boomer+,7.0
30120,0380804174,teenager,0.0
30121,0380804174,youth,0.0
30122,0380804174,genz,8.0
30123,0380804174,millenial,8.0
30124,0380804174,genx,0.0
30125,0380804174,boomer+,0.0
30126,0380804387,teenager,0.0
30127,0380804387,youth,5.0
30128,0380804387,genz,0.0
30129,0380804387,millenial,6.666666666666667
30130,0380804387,genx,8.0
30131,0380804387,boomer+,0.0
30132,0380804557,teenager,0.0
30133,0380804557,youth,9.0
30134,0380804557,genz,8.777777777777779
30135,0380804557,millenial,8.166666666666666
30136,0380804557,genx,7.333333333333333
30137,0380804557,boomer+,0.0
30138,0380804697,teenager,0.0
30139,0380804697,youth,0.0
30140,0380804697,genz,0.0
30141,0380804697,millenial,7.0
30142,0380804697,genx,8.333333333333334
30143,0380804697,boomer+,9.0
30144,0380804700,teenager,0.0
30145,0380804700,youth,0.0
30146,0380804700,genz,8.0
30147,0380804700,millenial,6.5
30148,0380804700,genx,7.666666666666667
30149,0380804700,boomer+,0.0
30150,0380804743,teenager,0.0
30151,0380804743,youth,0.0
30152,0380804743,genz,0.0
30153,0380804743,millenial,0.0
30154,0380804743,genx,7.0
30155,0380804743,boomer+,0.0
30156,0380804794,teenager,0.0
30157,0380804794,youth,0.0
30158,0380804794,genz,0.0
30159,0380804794,millenial,9.0
30160,0380804794,genx,0.0
30161,0380804794,boomer+,0.0
30162,0380804883,teenager,0.0
30163,0380804883,youth,0.0
30164,0380804883,genz,0.0
30165,0380804883,millenial,6.0
30166,0380804883,genx,8.666666666666666
30167,0380804883,boomer+,0.0
30168,0380804921,teenager,0.0
30169,0380804921,youth,0.0
30170,0380804921,genz,7.0
30171,0380804921,millenial,6.0
30172,0380804921,genx,7.0
30173,0380804921,boomer+,0.0
30174,0380805197,teenager,0.0
30175,0380805197,youth,0.0
30176,0380805197,genz,6.0
30177,0380805197,millenial,10.0
30178,0380805197,genx,0.0
30179,0380805197,boomer+,0.0
30180,0380805421,teenager,0.0
30181,0380805421,youth,0.0
30182,0380805421,genz,6.0
30183,0380805421,millenial,6.0
30184,0380805421,genx,0.0
30185,0380805421,boomer+,0.0
30186,0380805596,teenager,0.0
30187,0380805596,youth,0.0
30188,0380805596,genz,0.0
30189,0380805596,millenial,8.5
30190,0380805596,genx,7.666666666666667
30191,0380805596,boomer+,0.0
30192,0380805685,teenager,0.0
30193,0380805685,youth,5.0
30194,0380805685,genz,7.5
30195,0380805685,millenial,7.0
30196,0380805685,genx,9.0
30197,0380805685,boomer+,0.0
30198,0380805693,teenager,0.0
30199,0380805693,youth,5.0
30200,0380805693,genz,0.0
30201,0380805693,millenial,7.0
30202,0380805693,genx,0.0
30203,0380805693,boomer+,0.0
30204,0380805707,teenager,0.0
30205,0380805707,youth,9.0
30206,0380805707,genz,8.0
30207,0380805707,millenial,6.8
30208,0380805707,genx,8.0
30209,0380805707,boomer+,0.0
30210,0380805901,teenager,0.0
30211,0380805901,youth,0.0
30212,0380805901,genz,0.0
30213,0380805901,millenial,7.5
30214,0380805901,genx,8.0
30215,0380805901,boomer+,0.0
30216,0380805995,teenager,0.0
30217,0380805995,youth,0.0
30218,0380805995,genz,8.0
30219,0380805995,millenial,7.5
30220,0380805995,genx,7.333333333333333
30221,0380805995,boomer+,9.0
30222,038080624X,teenager,0.0
30223,038080624X,youth,0.0
30224,038080624X,genz,9.0
30225,038080624X,millenial,8.0
30226,038080624X,genx,6.0
30227,038080624X,boomer+,0.0
30228,0380806304,teenager,0.0
30229,0380806304,youth,0.0
30230,0380806304,genz,0.0
30231,0380806304,millenial,9.0
30232,0380806304,genx,0.0
30233,0380806304,boomer+,0.0
30234,0380806347,teenager,0.0
30235,0380806347,youth,0.0
30236,0380806347,genz,0.0
30237,0380806347,millenial,10.0
30238,0380806347,genx,9.5
30239,0380806347,boomer+,0.0
30240,0380806576,teenager,0.0
30241,0380806576,youth,0.0
30242,0380806576,genz,6.0
30243,0380806576,millenial,8.0
30244,0380806576,genx,8.0
30245,0380806576,boomer+,0.0
30246,0380807122,teenager,0.0
30247,0380807122,youth,0.0
30248,0380807122,genz,5.5
30249,0380807122,millenial,6.5
30250,0380807122,genx,8.5
30251,0380807122,boomer+,0.0
30252,0380807149,teenager,0.0
30253,0380807149,youth,0.0
30254,0380807149,genz,0.0
30255,0380807149,millenial,8.75
30256,0380807149,genx,6.0
30257,0380807149,boomer+,0.0
30258,0380807157,teenager,0.0
30259,0380807157,youth,0.0
30260,0380807157,genz,0.0
30261,0380807157,millenial,8.5
30262,0380807157,genx,0.0
30263,0380807157,boomer+,0.0
30264,038080719X,teenager,0.0
30265,038080719X,youth,0.0
30266,038080719X,genz,0.0
30267,038080719X,millenial,7.0
30268,038080719X,genx,0.0
30269,038080719X,boomer+,0.0
30270,0380807319,teenager,0.0
30271,0380807319,youth,0.0
30272,0380807319,genz,0.0
30273,0380807319,millenial,9.0
30274,0380807319,genx,7.0
30275,0380807319,boomer+,0.0
30276,0380807343,teenager,8.0
30277,0380807343,youth,0.0
30278,0380807343,genz,8.777777777777779
30279,0380807343,millenial,7.666666666666667
30280,0380807343,genx,7.333333333333333
30281,0380807343,boomer+,0.0
30282,0380807866,teenager,0.0
30283,0380807866,youth,0.0
30284,0380807866,genz,7.0
30285,0380807866,millenial,6.25
30286,0380807866,genx,10.0
30287,0380807866,boomer+,0.0
30288,0380807939,teenager,0.0
30289,0380807939,youth,0.0
30290,0380807939,genz,0.0
30291,0380807939,millenial,7.5
30292,0380807939,genx,0.0
30293,0380807939,boomer+,0.0
30294,0380807947,teenager,7.0
30295,0380807947,youth,6.0
30296,0380807947,genz,6.0
30297,0380807947,millenial,7.0
30298,0380807947,genx,6.0
30299,0380807947,boomer+,0.0
30300,038080803X,teenager,0.0
30301,038080803X,youth,6.0
30302,038080803X,genz,0.0
30303,038080803X,millenial,0.0
30304,038080803X,genx,9.0
30305,038080803X,boomer+,0.0
30306,0380808072,teenager,0.0
30307,0380808072,youth,5.0
30308,0380808072,genz,8.0
30309,0380808072,millenial,7.625
30310,0380808072,genx,8.0
30311,0380808072,boomer+,7.0
30312,0380808080,teenager,9.0
30313,0380808080,youth,7.0
30314,0380808080,genz,10.0
30315,0380808080,millenial,7.75
30316,0380808080,genx,8.0
30317,0380808080,boomer+,0.0
30318,0380808307,teenager,0.0
30319,0380808307,youth,6.5
30320,0380808307,genz,0.0
30321,0380808307,millenial,7.0
30322,0380808307,genx,8.333333333333334
30323,0380808307,boomer+,0.0
30324,0380808315,teenager,0.0
30325,0380808315,youth,5.0
30326,0380808315,genz,0.0
30327,0380808315,millenial,9.0
30328,0380808315,genx,0.0
30329,0380808315,boomer+,7.5
30330,0380809281,teenager,0.0
30331,0380809281,youth,0.0
30332,0380809281,genz,9.0
30333,0380809281,millenial,9.0
30334,0380809281,genx,0.0
30335,0380809281,boomer+,0.0
30336,0380809362,teenager,0.0
30337,0380809362,youth,0.0
30338,0380809362,genz,0.0
30339,0380809362,millenial,6.75
30340,0380809362,genx,6.8
30341,0380809362,boomer+,0.0
30342,0380809389,teenager,0.0
30343,0380809389,youth,0.0
30344,0380809389,genz,0.0
30345,0380809389,millenial,8.0
30346,0380809389,genx,8.0
30347,0380809389,boomer+,0.0
30348,0380810220,teenager,0.0
30349,0380810220,youth,0.0
30350,0380810220,genz,0.0
30351,0380810220,millenial,7.0
30352,0380810220,genx,6.5
30353,0380810220,boomer+,7.0
30354,0380810239,teenager,0.0
30355,0380810239,youth,0.0
30356,0380810239,genz,0.0
30357,0380810239,millenial,7.5
30358,0380810239,genx,9.0
30359,0380810239,boomer+,0.0
30360,0380810336,teenager,0.0
