,User-ID,User-City,User-State,User-Country,User-Generation,Old-Book-Rating,New-Book-Rating
3679,36380,sevilla, andalucia," spain""",genx,,9.0
3680,36403,albany, oregon," usa""",genx,8.0,
3681,36413,takahagi, ibaraki," japan""",millenial,7.0,
3682,36417,grand falls/windsor, newfoundland," canada""",genx,,3.0
3683,36435,greeley, colorado," usa""",boomer+,,6.5
3684,36441,denver, colorado," usa""",genz,,8.0
3685,36472,detroit, michigan," usa""",millenial,,9.0
3686,36488,barcelona, catalunya," spain""",genz,9.0,
3687,36491,glens falls, new york," usa""",millenial,,6.0
3688,36523,chapel hill, north carolina," usa""",genz,,5.0
3689,36540,norristown, pennsylvania," usa""",millenial,9.0,6.0
3690,36547,peoria, illinois," usa""",genx,,7.0
3691,36554,carrboro, north carolina," usa""",genx,9.095238095238095,10.0
3692,36582,gig harbor, ,,genx,10.0,8.0
3693,36606,san marcos, california," usa""",millenial,7.38,6.534883720930233
3694,36609,zachary, louisiana," usa""",millenial,8.2,7.48936170212766
3695,36613,nashville, tennessee," usa""",millenial,6.0,10.0
3696,36628,littleton, colorado," usa""",genx,,9.0
3697,36635,o fallon, missouri," usa""",millenial,5.0,5.0
3698,36638,kfar avram, petach tikvah," israel""",genx,7.5,8.0
3699,36653,baltimore, maryland," usa""",millenial,9.0,
3700,36656,manila," \""n/a`"," philippines""",genz,,8.0
3701,36662,poughkeepsie, new york," usa""",millenial,7.5,
3702,36673,hudson, new hampshire," usa""",genx,4.5,7.0
3703,36677,studio city, california," usa""",genz,8.333333333333334,7.0
3704,36693,seattle, washington," usa""",genx,8.0,5.2
3705,36701,belleville, ontario," canada""",boomer+,4.0,
3706,36706,valdez, alaska," usa""",genx,,7.5
3707,36708,sacramento, california," usa""",genz,9.0,8.0
3708,36709,belleville, ontario," canada""",genz,8.4,
3709,36718,bayswater, western australia," australia""",genz,7.0,6.0
3710,36732,madison, wisconsin," usa""",genx,,9.0
3711,36741,hr. grace, newfoundland," canada""",genz,7.083333333333333,5.6
3712,36748,galloway, new jersey," usa""",genz,10.0,
3713,36759,pine beach, new jersey," usa""",genz,3.0,7.0
3714,36760,memphis, tennessee," usa""",genz,9.0,6.0
3715,36771,hobbs, new mexico," usa""",boomer+,,8.5
3716,36788,louisville, kentucky," usa""",genz,,9.0
3717,36792,davenport, iowa," usa""",genx,,8.0
3718,36801,seattle, washington," usa""",genz,10.0,10.0
3719,36802,fairview, north carolina," usa""",millenial,,8.0
3720,36807,wisconsin rapids, wisconsin," usa""",genz,7.666666666666667,6.6923076923076925
3721,36811,rockwell, north carolina," usa""",genx,9.25,7.5
3722,36817,south hadley, massachusetts," usa""",millenial,5.444444444444445,6.5
3723,36822,adligenswil, luzern," switzerland""",genz,,8.0
3724,36836,raleigh, north carolina," usa""",genx,8.85,9.4
3725,36839,deland, florida," usa""",millenial,8.11111111111111,
3726,36849,warren, indiana," usa""",millenial,10.0,
3727,36855,baiersbronn, baden-wuerttemberg," germany""",millenial,,10.0
3728,36879,boston, massachusetts," usa""",millenial,,8.0
3729,36907,dunnville, ontario," canada""",millenial,9.642857142857142,9.125
3730,36918,louisville, kentucky," usa""",genz,,3.0
3731,36931,rhinelander, wisconsin," usa""",genx,8.5,
3732,36933,virginia beach, virginia," usa""",millenial,,10.0
3733,36935,annapolis, maryland," usa""",boomer+,,8.25
3734,36938,saint paul, minnesota," usa""",millenial,9.8,9.166666666666666
3735,36949,indianpolis, indiana," usa""",genx,,5.0
3736,36952,bella vista, california," usa""",genx,9.0,8.0
3737,36961,crestwood, kentucky," usa""",millenial,7.0,
3738,36962,mishawaka, indiana," usa""",youth,7.0,
3739,36963,savannah, georgia," usa""",boomer+,10.0,
3740,36964,storm lake, iowa," usa""",millenial,9.0,
3741,36965,storm lake, iowa," usa""",millenial,7.0,8.0
3742,36972,coquitlam, british columbia," canada""",teenager,6.0,
3743,36979,olathe, kansas," usa""",millenial,,9.0
3744,36985,new bedford, massachusetts," usa""",millenial,,8.0
3745,37003,conover, north carolina," usa""",millenial,8.0,
3746,37006,burr ridge, illinois," usa""",boomer+,6.0,
3747,37030,la monte, missouri," usa""",millenial,10.0,9.0
3748,37034,roma, lazio," italy""",millenial,,5.0
3749,37039,lakeville, minnesota," usa""",boomer+,,7.0
3750,37045,tel aviv, n/a," israel""",genx,,5.0
3751,37046,long valley, new jersey," usa""",boomer+,7.0,
3752,37053,gilbert, arizona," usa""",genx,,8.0
3753,37062,woburn, massachusetts," usa""",millenial,7.0,
3754,37067,bishop`s mills (near ottawa), ontario," canada""",boomer+,7.0,
3755,37074,westbrook, maine," usa""",genx,10.0,8.0
3756,37075,toms river, new jersey," usa""",millenial,5.0,
3757,37083,albuquerque, new mexico," usa""",millenial,8.5,8.0
3758,37101,berlin, berlin," germany""",genz,,8.0
3759,37113,virginia beach, virginia," usa""",genx,5.0,
3760,37119,pittsburgh, pennsylvania," usa""",genz,10.0,
3761,37123,lacrosse, wisconsin," usa""",millenial,,9.0
3762,37129,victoria, british columbia," canada""",millenial,,10.0
3763,37145,gladwyne, pennsylvania," usa""",genx,,8.0
3764,37160,alvin, texas," usa""",genx,,8.0
3765,37164,baton rouge, louisiana," usa""",millenial,7.0,8.5
3766,37168,bakersfield, california," usa""",genx,9.8125,
3767,37178,madison, wisconsin," usa""",genz,10.0,
3768,37189,ironwood, michigan," usa""",genx,9.0,
3769,37193,willich, nordrhein-westfalen," germany""",genz,10.0,10.0
3770,37208,mesa, arizona," usa""",millenial,8.375,7.527777777777778
3771,37227,hamilton, ohio," usa""",genz,9.0,9.727272727272727
3772,37228,smock, pennsylvania," usa""",genx,10.0,
3773,37235,lisboa, n/a," portugal""",genz,6.833333333333333,7.75
3774,37255,onalaska, washington," usa""",boomer+,,7.0
3775,37258,castle rock, colorado," usa""",genz,,7.0
3776,37267,las vegas, nevada," usa""",genx,,8.0
3777,37272,spinnerstown, pennsylvania," usa""",millenial,10.0,
3778,37289,lynn, massachusetts," usa""",genz,,8.0
3779,37293,whitehorse, yukon territory," canada""",millenial,8.071428571428571,6.5
3780,37294,st. petersburg, florida," usa""",boomer+,5.0,
3781,37300,annapolis, maryland," usa""",millenial,5.666666666666667,5.0
3782,37310,americus, georgia," usa""",millenial,7.333333333333333,7.25
3783,37314,chicago, illinois," usa""",millenial,8.0,5.0
3784,37320,toms river, new jersey," usa""",genz,,9.0
3785,37331,san mateo, california," usa""",boomer+,,6.0
3786,37332,springfield, virginia," usa""",youth,10.0,10.0
3787,37352,sacramento, california," usa""",boomer+,8.0,
3788,37358,l`assomption, quebec," canada""",youth,9.0,
3789,37361,carrollton, georgia," usa""",millenial,,9.0
3790,37370,ashland, ohio," usa""",genx,,10.0
3791,37376,st. charles, ,,millenial,8.0,
3792,37378,midway, arkansas," usa""",genx,7.0,
3793,37382,boca raton, florida," usa""",millenial,,8.0
3794,37383,northwood, new hampshire," usa""",boomer+,,10.0
3795,37394,dundee, scotland," united kingdom""",genx,4.0,
3796,37400,portland, oregon," usa""",genz,7.111111111111111,5.0
3797,37405,benton, arkansas," usa""",genx,,9.0
3798,37416,clarkdale, arizona," usa""",genx,,8.0
3799,37419,silverthorne, colorado," usa""",millenial,7.0,
3800,37421,west winfield, new york," usa""",boomer+,,8.0
3801,37426,carson city, nevada," usa""",genx,6.666666666666667,6.75
3802,37436,london, england," united kingdom""",millenial,8.0,
3803,37437,napa, california," usa""",teenager,8.0,
3804,37444,fort worth, texas," usa""",genz,8.0,
3805,37454,dallas, texas," usa""",genz,9.0,9.0
3806,37455,valladolid, valladolid," spain""",millenial,,4.0
3807,37471,brooklyn, new york," usa""",millenial,,7.0
3808,37494,fayetteville, georgia," usa""",genx,10.0,
3809,37506,edmonton, alberta," canada""",millenial,,5.0
3810,37507,ottawa, ontario," canada""",youth,8.0,
3811,37511,citrus heights, california," usa""",genz,10.0,10.0
3812,37512,tulsa, oklahoma," usa""",genz,6.0,7.166666666666667
3813,37527,guer, bretagne," france""",millenial,7.75,8.0
3814,37536,bryan, texas," usa""",genx,7.0,10.0
3815,37548,mount hutton, nsw," australia""",millenial,10.0,
3816,37550,eugene, oregon," usa""",youth,,3.0
3817,37559,spring, texas," usa""",millenial,10.0,
3818,37564,evansville, indiana," usa""",genx,,9.0
3819,37567,medway, kent," united kingdom""",millenial,8.25,6.0
3820,37571,itasca, illinois," usa""",genz,6.5,8.0
3821,37573,los angeles, california," usa""",millenial,6.333333333333333,7.0
3822,37577,portland, oregon," usa""",boomer+,,9.0
3823,37584,wyncote, pennsylvania," usa""",millenial,9.0,7.5
3824,37586,longmont, colorado," usa""",millenial,9.0,7.0
3825,37589,cincinnati, ohio," usa""",genz,5.0,
3826,37594,alamogordo, new mexico," usa""",millenial,,7.0
3827,37597,cherry valley, california," usa""",genz,9.5,8.0
3828,37605,south bend, indiana," usa""",millenial,7.0,8.5
3829,37615,fountain inn, south carolina," usa""",genz,,1.0
3830,37623,spring, texas," usa""",millenial,7.1,7.4
3831,37630,palm desert, california," usa""",boomer+,8.0,
3832,37642,halifax, nova scotia," canada""",genz,6.0,
3833,37643,toronto, ontario," canada""",genz,,7.0
3834,37644,sudbury, massachusetts," usa""",youth,7.980769230769231,8.235294117647058
3835,37654,williams lake, british columbia," canada""",genx,,7.0
3836,37666,glendive, montana," usa""",genz,10.0,9.0
3837,37683,konstanz, baden-wuerttemberg," germany""",millenial,,9.0
3838,37685,valencia, comunidad valenciana," spain""",genx,,8.5
3839,37688,maadi, cairo," egypt""",millenial,,6.25
3840,37689,galt, california," usa""",teenager,,6.0
3841,37691,helsinki, uusimaa," finland""",genz,8.5,8.5
3842,37693,stratford, ontario," canada""",millenial,6.0,9.0
3843,37699,new orleans, louisiana," usa""",millenial,,9.0
3844,37703,vienna, wien," austria""",genz,5.0,
3845,37708,adrian, michigan," usa""",teenager,,9.0
3846,37710,waite park, minnesota," usa""",millenial,7.0,
3847,37712,cincinnati, ohio," usa""",genz,8.73972602739726,7.953488372093023
3848,37716,geneva, new york," usa""",genz,,10.0
3849,37721,waite park, minnesota," usa""",millenial,9.0,
3850,37736,bamberg, bayern," germany""",genz,7.0,
3851,37745,toowoomba, queensland," australia""",millenial,8.0,6.0
3852,37758,santander, cantabria," spain""",genz,7.0,
3853,37760,friendswood, texas," usa""",millenial,,8.0
3854,37764,chiefland, florida," usa""",millenial,8.0,
3855,37782,baton rouge, louisiana," usa""",boomer+,,7.0
3856,37791,newburgh, indiana," usa""",millenial,7.0,
3857,37794,zachary, louisiana," usa""",genx,5.5,
3858,37800,rackerby, california," usa""",boomer+,,8.0
3859,37808,dallas, texas," usa""",millenial,,8.0
3860,37810,london, england," united kingdom""",millenial,,10.0
3861,37817,bethlehem, pennsylvania," usa""",genx,5.0,9.25
3862,37820,fullerton, california," usa""",genx,,8.0
3863,37822,irvine, ,,genx,9.0,7.0
3864,37836,toronto, ontario," canada""",millenial,7.0,
3865,37850,sevilla, sevilla," papua new guinea""",genz,7.0,9.5
3866,37855,genève, genève," switzerland""",genz,,5.0
3867,37874,williamsburg, virginia," usa""",millenial,7.375,7.5
3868,37891,walden, new york," usa""",genz,3.0,4.666666666666667
3869,37902,brentwood, california," usa""",millenial,9.0,
3870,37905,brisbane, queensland," australia""",millenial,,6.2
3871,37914,pittsburgh, pennsylvania," usa""",millenial,,7.0
3872,37924,arnedo, la rioja," spain""",genz,7.0,
3873,37932,colorado springs, colorado," usa""",genx,8.0,
3874,37941,durham, maine," usa""",genz,9.0,
3875,37945,bogota, n/a," colombia""",genz,,10.0
3876,37954,rockland, massachusetts," usa""",millenial,,7.0
3877,37957,christmas, florida," usa""",boomer+,,7.0
3878,37968,roanoke, virginia," usa""",genx,8.0,5.333333333333333
3879,37979,westerville, ohio," usa""",genx,7.0,9.0
3880,37984,ala, alabama," algeria""",millenial,,6.0
3881,37989,union city, california," usa""",genx,8.333333333333334,8.833333333333334
3882,38004,arroyo grande, california," usa""",millenial,,7.0
3883,38005,vallejo, california," usa""",genx,7.5,8.0
3884,38015,austin, texas," usa""",millenial,,9.0
3885,38019,brooklyn, new york," usa""",genz,8.0,
3886,38020,festus, missouri," usa""",youth,6.0,
3887,38021,mount prospect, illinois," usa""",millenial,,9.0
3888,38023,hayward, california," usa""",millenial,8.82857142857143,8.86111111111111
3889,38026,mountain view, california," usa""",millenial,,8.0
3890,38029,turners falls, massachusetts," usa""",millenial,,5.5
3891,38031,san dimas, california," usa""",youth,8.0,
3892,38034,ocala, florida," usa""",genz,8.8,7.0
3893,38039,deltona, florida," usa""",youth,7.0,
3894,38045,oakland, california," usa""",millenial,,8.5
3895,38050,prince albert, saskatchewan," canada""",genz,7.0,
3896,38053,ceres, california," usa""",millenial,6.0,
3897,38062,manchester, connecticut," usa""",genz,6.0,
3898,38074,merida, yucatan," mexico""",youth,9.0,
3899,38076,toronto, ontario," canada""",millenial,,8.5
3900,38091,trenton, michigan," usa""",genz,6.333333333333333,8.0
3901,38100,lynbrook, new york," usa""",genz,,7.0
3902,38103,waterloo, ontario," canada""",millenial,7.0,
3903,38121,newcastle, ,,genx,6.0,
3904,38132,boise, idaho," usa""",genx,,9.0
3905,38138,warwick, new york," usa""",millenial,,9.0
3906,38158,burlington, ontario," canada""",millenial,,10.0
3907,38169,houston, texas," usa""",genz,7.0,8.0
3908,38172,middletown, pennsylvania," usa""",genx,10.0,
3909,38202,henderson, nebraska," usa""",millenial,10.0,
3910,38210,zaragoza, aragón," spain""",teenager,7.0,
3911,38213,san francisco, california," usa""",millenial,3.0,7.333333333333333
3912,38214,allen park, michigan," usa""",genx,,5.0
3913,38218,bakersfield, california," usa""",millenial,,8.0
3914,38229,newport beach, california," usa""",genz,7.0,7.0
3915,38248,san diego, california," usa""",millenial,10.0,
3916,38254,bay point, california," usa""",millenial,10.0,8.0
3917,38255,sacramento, california," usa""",millenial,8.0,
3918,38262,prince george, calabria," canada""",millenial,,8.0
3919,38275,thornleigh, new south wales," australia""",millenial,,8.0
3920,38277,santa clara, california," usa""",genx,9.0,5.0
3921,38278,st thomas, pennsylvania," usa""",genx,,10.0
3922,38281,barcelona, catalunya," spain""",millenial,7.423076923076923,7.565217391304348
3923,38296,tomball, texas," usa""",millenial,7.0,7.0
3924,38301,drexel hill, pennsylvania," usa""",genx,,8.0
3925,38317,cambridge, massachusetts," usa""",millenial,8.0,
3926,38321,merville, nord pas de calais," france""",millenial,8.0,
3927,38326,independence, missouri," usa""",millenial,,10.0
3928,38345,oviedo, florida," usa""",genx,7.0,8.0
3929,38353,edmonton, alberta," canada""",millenial,,7.0
3930,38360,chicago, illinois," usa""",millenial,,5.0
3931,38365,huntersville, north carolina," usa""",youth,7.0,
3932,38376,hampden, maine," usa""",genz,7.0,
3933,38389,strasbourg, alsace," france""",millenial,9.0,
3934,38402,downingtown, pennsylvania," usa""",genx,10.0,
3935,38409,barcelona, n/a," spain""",millenial,5.5,
3936,38431,riverside, illinois," usa""",millenial,,10.0
3937,38449,baltimore, maryland," usa""",genz,8.0,
3938,38462,encinitas, california," usa""",millenial,7.0,
3939,38473,cochecton, new york," usa""",millenial,8.0,
3940,38482,lisle, illinois," usa""",millenial,6.4,
3941,38488,unionville, ohio," usa""",boomer+,,6.0
3942,38502,new york, new york," usa""",millenial,,8.0
3943,38503,caen, normandie," france""",genz,10.0,7.0
3944,38533,cary, illinois," usa""",millenial,,6.0
3945,38537,kingston, n/a," united kingdom""",millenial,,7.0
3946,38544,newark, delaware," usa""",millenial,10.0,7.111111111111111
3947,38555,wiesbaden, hessen," germany""",genz,9.333333333333334,
3948,38557,warren, minnesota," usa""",genz,9.0,
3949,38559,wichita, kansas," usa""",genz,9.0,9.5
3950,38589,santa coloma de gramenet, catalunya," spain""",millenial,,8.0
3951,38590,memphis, tennessee," usa""",millenial,10.0,9.285714285714286
3952,38595,edmonton, alberta," canada""",teenager,9.0,
3953,38599,rocky face, georgia," usa""",millenial,,8.0
3954,38604,kamloops, british columbia," canada""",teenager,5.0,
3955,38605,toronto, ontario," canada""",millenial,8.0,
3956,38606,creston, british columbia," canada""",millenial,10.0,
3957,38609,vancouver, british columbia," canada""",boomer+,,3.0
3958,38610,regina, saskatchewan," canada""",millenial,,7.0
3959,38616,martensville, saskatchewan," canada""",genx,5.0,
3960,38618,calgary, alberta," canada""",millenial,8.0,
3961,38648,north vancouver, british columbia," canada""",genz,6.0,
3962,38653,fort st. john, british columbia," canada""",genz,,8.0
3963,38654,kitchener, ontario," canada""",youth,8.2,10.0
3964,38657,ajax, ontario," canada""",genx,8.0,
3965,38660,ottawa, ontario," canada""",millenial,8.5,8.25
3966,38661,oakville, ontario," canada""",genz,7.666666666666667,
3967,38669,anderson, indiana," usa""",genx,,7.5
3968,38670,barcelona, barcelona," spain""",millenial,,8.0
3969,38672,ottawa, ontario," canada""",genx,7.0,
3970,38675,strasbourg, alsace," france""",millenial,,6.0
3971,38679,lenexa, kansas," usa""",genx,6.5,8.333333333333334
3972,38703,greer, south carolina," usa""",genx,8.88888888888889,9.0
3973,38726,bradley beach, new jersey," usa""",genx,,9.0
3974,38737,kingston, ontario," canada""",millenial,,8.0
3975,38741,houma, louisiana," usa""",genz,8.5,
3976,38762,austin, texas," usa""",millenial,8.0,9.666666666666666
3977,38763,columbus, ohio," usa""",genz,,10.0
3978,38780,austin, texas," usa""",genz,8.0,
3979,38781,kingsville, texas," usa""",millenial,8.5,9.48
3980,38789,brooklyn, new york," usa""",genz,10.0,9.0
